cen_x,cen_y,xmin,ymin,xmax,ymax
1216,356,1188.0426,333.00735,1244.4226,380.76883
608,413,574.90814,378.59735,642.7187,448.8095
1256,360,1227.4043,339.8808,1286.138,380.7107
1711,577,1634.7024,516.2627,1787.88,639.71765
945,531,903.2409,493.2677,987.23236,569.516
1104,665,1030.126,599.8991,1177.9537,730.8511
1338,438,1298.7957,412.76718,1378.6086,465.1673
681,345,657.72974,327.60526,705.8045,363.46542
1172,371,1144.6908,349.72177,1199.4369,392.74478
911,320,891.82446,305.13623,931.7014,336.48245
813,283,795.5363,271.8013,831.8188,295.6893
1654,428,1614.4979,402.6906,1693.5586,453.37698
1156,302,1142.1918,283.85135,1171.3295,321.67065
890,270,874.6408,258.67593,906.3237,282.02512
1653,428,1614.6539,402.77225,1693.1252,453.69464
664,194,648.6714,184.51845,681.1021,203.97333
909,414,858.3038,345.446,960.4401,484.2663
1028,454,991.5089,427.77777,1064.7393,480.30515
1790,657,1710.8113,605.1455,1871.0105,710.0861
1782,489,1732.9755,457.34137,1831.531,520.9502
1086,506,1041.9316,468.37634,1131.816,544.67523
1292,395,1258.4906,365.13388,1327.3932,426.79385
1457,370,1429.208,352.89035,1486.5515,388.13718
1455,474,1402.226,432.67838,1507.7935,516.1771
556,213,537.7345,200.25201,574.9879,227.41884
928,297,911.2874,284.7187,946.0803,309.67047
1162,310,1144.8481,294.53784,1180.4171,327.0005
1115,287,1100.9957,277.92444,1130.8597,297.3593
1455,474,1402.4672,432.22806,1507.947,516.17145
1290,290,1272.9576,261.1816,1307.927,320.07245
1388,217,1372.7196,209.20618,1404.0144,226.12512
1113,331,1098.9153,316.81296,1127.885,346.1755
1290,306,1274.2043,292.31488,1306.8448,320.21152
1290,306,1274.2043,292.31488,1306.8448,320.21152
1240,260,1227.3396,252.27881,1253.3491,267.93356
965,278,954.1372,268.58997,977.1761,288.82425
1278,268,1251.7457,252.8336,1305.371,284.31973
1162,310,1144.8481,294.53784,1180.4171,327.0005
876,174,859.5963,162.38516,893.6692,187.1635
1445,945,1342.1721,864.25385,1548.7808,1026.0736
1218,1005,1115.7341,934.0863,1320.6765,1077.3015
1328,424,1291.596,400.31296,1364.5608,449.19037
1415,498,1364.6211,466.56683,1465.7916,531.3742
585,431,549.59705,400.44876,621.3606,461.94916
893,396,864.9338,374.1737,921.8971,419.3271
1788,342,1753.4536,322.5351,1823.9764,363.2372
888,341,868.9819,325.9863,908.48737,356.94577
1835,378,1790.6456,353.27747,1880.1926,403.50052
1113,329,1097.6864,315.53094,1129.2671,343.189
920,308,904.4052,296.02292,937.1479,321.521
752,308,733.4937,294.5002,771.4706,321.96747
977,324,959.39435,310.48175,996.45325,338.45395
1164,311,1146.2074,290.17453,1182.4225,333.08807
887,273,869.2867,262.84366,904.9329,283.34375
982,322,958.76575,305.40732,1005.7206,338.61383
1164,311,1146.2074,290.17453,1182.4225,333.08807
585,431,549.4057,400.37305,621.3628,461.95267
1237,263,1222.2721,252.78845,1252.3838,273.23648
892,396,864.9944,374.35706,920.692,419.04306
814,181,795.94684,170.16957,833.0921,191.93448
232,917,134.51743,832.82245,331.4676,1002.1536
1101,839,1018.98285,767.1148,1183.6295,912.49023
991,598,939.70575,552.23846,1044.1774,644.9721
924,482,888.12317,453.78687,961.6355,512.13617
1340,432,1302.1921,404.49414,1378.6909,461.15475
1251,379,1222.6084,355.82114,1280.5332,403.72873
1200,671,1129.9425,617.18585,1271.938,726.73737
1053,466,1013.43225,424.88687,1092.77,508.16425
970,352,949.50336,335.09232,991.1778,370.8464
627,388,596.8826,361.8868,658.1732,414.46216
711,318,687.42004,299.46423,735.9553,337.9337
913,320,896.3563,305.73145,931.535,335.82968
968,309,951.1679,298.35736,985.5132,319.91083
1352,345,1327.2937,327.8293,1378.5813,363.3696
1279,266,1250.5565,242.82263,1308.4246,289.63254
1647,1060,1544.2476,1041.1504,1749.9591,1080.1523
1075,261,1059.6885,250.23207,1090.9292,272.671
1200,671,1129.906,616.80585,1271.8125,726.9176
995,275,980.83093,267.05038,1010.4774,283.64987
1052,466,1012.7741,424.5775,1093.0188,508.2985
711,318,687.42004,299.46423,735.9553,337.9337
1091,866,1006.59503,793.6369,1176.9329,939.99347
1022,423,993.3809,400.6638,1051.44,446.15814
978,380,955.37897,359.29947,1001.3198,401.0337
886,369,862.8376,346.26282,909.30896,393.29913
1859,852,1800.6321,773.2599,1919.2538,932.27954
739,308,719.9709,295.39737,758.7124,322.52203
1620,292,1588.1263,274.5213,1652.0631,309.76553
1321,396,1270.0375,347.67313,1372.2434,445.01447
955,498,912.82336,456.48163,997.3003,541.4699
1200,662,1133.6292,612.341,1268.0776,713.58264
997,290,982.75586,278.45837,1012.0748,302.4547
1201,663,1134.1705,612.50995,1268.5094,713.54376
1370,350,1345.5088,335.3126,1394.6107,366.42007
1281,301,1266.6921,287.55038,1297.1311,316.32858
893,269,875.8754,258.3393,910.55304,281.01944
1899,742,1879.3494,701.7227,1920.0259,783.7227
911,309,891.35864,290.28592,931.3742,328.0595
956,499,913.1413,456.5498,1000.18494,541.9077
911,310,892.013,290.25797,931.4079,329.76016
1315,321,1298.3665,306.47757,1332.1238,336.18436
1315,321,1298.3665,306.47757,1332.1238,336.18436
1281,301,1266.6921,287.55038,1297.1311,316.32858
892,268,874.47534,257.72064,910.40204,279.98242
1156,302,1142.2867,292.4385,1170.7346,313.51434
1179,276,1165.2631,266.07224,1194.5352,286.09372
997,290,982.75586,278.45837,1012.0748,302.4547
1860,853,1801.2554,772.8618,1919.0159,933.7143
1327,408,1283.3323,372.7857,1372.0201,445.1966
1369,350,1345.9141,334.3808,1393.9208,365.77112
1580,516,1459.548,429.6477,1701.2257,603.9807
1293,772,1213.2451,712.1613,1374.0804,831.9185
1822,355,1780.0715,330.47952,1864.8737,380.89337
1067,478,1034.1903,448.8404,1101.091,507.99622
1854,817,1788.1416,727.3233,1920.6499,908.28375
983,375,959.4746,355.08606,1007.02905,396.67822
1206,332,1177.5872,292.00925,1234.4359,372.9822
896,415,867.98285,383.42038,925.71716,447.60504
1699,440,1646.6677,405.25217,1751.6077,476.20227
1384,450,1342.034,413.57764,1426.6727,487.4383
1853,818,1787.313,727.45184,1920.2589,908.75616
1384,450,1341.7825,413.70975,1426.824,487.3395
1657,308,1629.289,291.2299,1686.068,326.33154
885,338,865.9263,318.5674,905.55005,357.45865
1496,241,1471.6019,225.86348,1520.687,257.57697
892,371,867.2092,354.00577,916.96735,388.60593
1237,262,1228.9104,252.56464,1247.0483,271.44537
1698,442,1645.6321,408.23438,1751.9669,476.93967
920,298,902.09393,282.12833,938.68396,315.238
920,298,902.09393,282.12833,938.68396,315.238
896,415,867.8803,383.06216,925.7586,447.5784
919,305,900.7389,288.19516,938.6542,322.48682
919,305,900.7389,288.19516,938.6542,322.48682
1023,282,1012.9261,272.66373,1033.9865,291.81778
1719,444,1687.6725,411.579,1752.0941,477.66437
1205,332,1177.4031,291.8506,1234.3306,372.74985
1181,282,1168.0774,272.46268,1194.7219,292.27356
1496,241,1471.6019,225.86348,1520.687,257.57697
1719,444,1687.6725,411.579,1752.0941,477.66437
891,365,869.51135,345.34387,913.4628,385.6028
907,441,879.64465,415.98303,936.0635,466.68643
668,359,643.2303,340.44037,694.47614,377.81906
1686,598,1614.826,539.3321,1758.8965,657.83435
1241,356,1201.5823,321.62012,1281.6412,391.64386
1200,1045,1096.7096,1011.08435,1303.611,1079.4124
1124,349,1104.1248,332.6504,1144.7441,365.87872
1474,228,1457.5864,213.57036,1490.7301,242.7411
1183,335,1164.2822,316.00125,1203.2804,354.65765
930,281,915.1569,261.1216,944.86566,301.2742
1240,340,1196.721,288.62854,1283.6714,391.6174
1468,226,1446.3029,211.88109,1491.5309,240.50745
1161,306,1148.326,293.07227,1175.3916,320.67334
1205,317,1171.4016,286.01212,1239.4333,349.02298
1183,335,1164.2822,316.00125,1203.2804,354.65765
1282,302,1266.3392,289.8083,1297.7789,315.34692
1686,598,1615.2039,539.37067,1758.6722,657.7756
865,270,849.20605,261.49216,881.697,280.3816
1315,321,1296.0751,305.86896,1335.4032,337.24844
1474,228,1457.5864,213.57036,1490.7301,242.7411
865,270,849.20605,261.49216,881.697,280.3816
534,498,493.37842,464.2487,576.11035,532.58105
187,1008,84.60273,938.5928,291.04526,1077.8124
423,673,360.2156,622.9582,485.90424,724.45
1176,947,1079.2799,862.4814,1273.8159,1031.7118
657,374,629.48175,353.53333,684.6185,395.7341
889,384,864.81256,364.304,914.4005,404.14902
1512,384,1477.4822,365.52994,1548.2766,404.07172
980,363,959.1581,345.6344,1002.4088,381.88385
1829,779,1793.9224,737.4293,1864.5101,822.2913
721,317,699.66046,296.9078,743.2245,337.32584
772,300,752.9152,287.70035,791.29645,312.63544
1476,489,1422.8528,444.42615,1530.1106,535.5143
891,334,871.561,320.11566,911.2276,349.40338
1288,307,1273.8325,295.64178,1303.5076,319.64462
1128,340,1107.972,325.89066,1148.4958,354.72952
1851,380,1800.0391,355.04367,1903.0135,405.5841
1330,327,1312.9817,315.17783,1347.7068,340.3409
1502,245,1479.7229,230.49483,1525.0219,260.0198
833,278,815.30884,262.64682,852.55316,293.8867
1476,489,1422.56,444.39047,1529.945,535.25854
988,290,972.2087,274.9903,1005.16254,305.09424
1095,319,1079.2224,304.31195,1112.4066,333.76718
1155,310,1139.3256,293.7254,1171.3235,328.14417
988,280,972.00916,255.22812,1004.6103,305.2511
988,290,972.2087,274.9903,1005.16254,305.09424
873,268,856.95056,257.0393,890.5599,280.5949
1383,217,1370.5713,209.77222,1397.0406,224.42125
1508,246,1479.1223,230.14925,1538.1226,263.5089
1118,289,1104.6532,278.9248,1132.7153,300.49463
1177,947,1079.7214,862.34863,1274.8223,1031.6603
833,278,815.30884,262.64682,852.55316,293.8867
1691,319,1657.8529,296.53818,1725.7704,342.5562
1288,307,1273.8325,295.64178,1303.5076,319.64462
1071,264,1055.1366,251.27806,1088.7349,277.59927
920,467,883.85,438.56436,956.48846,495.87607
1531,371,1483.8195,324.84012,1579.5154,417.809
1363,444,1325.9963,417.75806,1400.2357,472.12543
1088,516,1045.2194,484.60147,1132.4998,548.3706
1538,533,1480.5443,494.0484,1596.8232,572.3506
1000,389,972.81226,366.33173,1027.7622,412.84207
1180,975,1077.1383,885.6754,1283.9644,1066.2301
1683,681,1601.1769,614.12366,1766.7622,748.8765
881,391,856.1181,371.8259,906.13354,412.09833
1170,335,1151.5054,320.8352,1190.149,350.11896
713,323,689.9207,310.17358,737.14417,336.84982
1275,391,1241.5485,364.9897,1309.5533,418.92496
978,336,957.80066,318.25662,999.4784,354.1559
1299,315,1282.9799,304.01575,1316.1128,327.64758
788,291,770.3825,279.87537,806.6985,303.7725
1897,529,1876.9376,491.16202,1918.1901,568.03723
915,303,898.62506,289.30417,931.46173,318.30975
887,352,866.0433,329.95508,908.1208,375.32355
1145,312,1133.0925,301.97318,1158.0956,322.23743
1434,362,1409.4055,345.47507,1458.8734,379.06738
1180,975,1076.8185,885.713,1284.1672,1066.1139
1684,681,1601.1093,614.44604,1767.622,748.7773
921,298,899.9023,281.92056,942.19434,314.16632
1897,529,1876.8054,491.51535,1918.261,568.0723
884,365,860.0086,329.9025,908.49866,401.03674
1434,362,1409.4055,345.47507,1458.8734,379.06738
943,261,928.2595,251.59789,959.4016,272.0315
1275,391,1242.0315,364.87674,1308.0403,418.34152
979,276,963.44965,263.97665,994.69727,288.84003
1866,707,1818.0634,672.058,1914.2151,742.09216
126,461,67.24661,423.99432,184.97624,498.57294
574,456,536.24146,427.63876,613.4005,484.7177
1675,420,1624.9019,370.89523,1725.4933,469.2532
897,411,870.20105,386.46643,924.3956,436.0873
413,275,380.85764,249.98996,446.68735,301.08813
1188,325,1156.9879,289.90118,1220.6685,361.36887
499,232,472.71283,216.97359,525.62775,247.61623
1428,365,1403.1263,349.41415,1453.5902,382.2135
1503,249,1480.9879,235.78508,1525.0315,263.39923
1786,678,1760.0093,645.5474,1813.2385,711.73596
1856,335,1793.1748,271.41818,1918.9623,399.0179
894,347,875.63763,330.91055,913.67126,364.12753
1143,355,1124.3275,335.0357,1161.787,375.79858
1143,355,1124.3275,335.0357,1161.787,375.79858
1288,313,1275.4781,302.4714,1302.4858,323.98837
1355,213,1343.1401,203.85286,1368.2095,222.606
1428,365,1402.678,349.43857,1454.0541,382.2566
894,347,875.63763,330.91055,913.67126,364.12753
1503,249,1480.9879,235.78508,1525.0315,263.39923
1783,657,1759.6932,627.9625,1806.4912,686.61993
1689,446,1646.4225,419.42953,1732.3561,474.05423
980,375,956.856,356.36783,1004.2408,395.3735
1284,795,1177.2145,693.91034,1391.1338,896.93066
1796,356,1757.07,332.89423,1835.4159,380.70636
1185,334,1164.533,316.67056,1207.4126,352.5011
1381,350,1358.8776,337.80536,1403.3456,362.61508
1069,496,1027.4016,461.59216,1112.5408,531.2777
1304,317,1287.4371,306.6292,1322.1836,328.20737
501,238,477.33,222.55537,524.73553,254.08253
932,561,916.80316,537.65497,948.3943,585.6357
1462,239,1439.3715,225.73007,1485.9263,254.09595
1070,496,1027.5189,461.15326,1112.491,531.443
1149,296,1135.3936,283.59167,1164.2552,309.35358
1315,317,1287.2659,304.96655,1344.224,329.87103
1283,795,1177.003,693.40857,1390.141,897.4763
1185,334,1164.533,316.67056,1207.4126,352.5011
1381,350,1358.8776,337.80536,1403.3456,362.61508
1169,268,1155.09,255.06749,1183.8989,282.56738
998,616,944.0914,572.63007,1052.1089,660.096
1248,714,1175.9102,660.7885,1320.6553,768.9216
1158,979,1048.0726,881.84753,1268.0751,1078.0602
914,435,881.4936,406.6482,948.0566,463.43475
1060,492,1019.62524,461.5907,1102.2407,523.54803
1195,399,1164.624,376.04428,1225.8385,422.25485
666,358,642.96344,339.83643,690.8168,376.46707
897,342,878.0035,326.56573,916.17725,357.951
1175,330,1154.6498,315.6108,1196.4031,346.29205
1656,431,1603.802,396.1436,1710.1721,467.63266
711,327,690.115,310.34448,733.3849,343.9236
1412,360,1387.0654,344.89047,1438.6735,375.3171
952,289,934.37366,278.9105,969.7674,299.1944
353,263,309.4451,226.00056,398.15292,301.19025
1113,290,1098.2932,278.88742,1127.8898,302.4612
987,361,976.88525,342.2732,998.36066,380.77335
1175,280,1161.938,267.7196,1189.6252,292.7982
1312,324,1293.7451,312.12195,1331.9023,336.20407
889,259,868.284,239.01385,910.7573,279.05515
354,263,309.51273,226.48766,398.71472,300.8903
1656,431,1603.7579,396.53165,1710.1963,467.3798
326,870,240.1935,794.2489,413.16223,946.2631
1079,734,975.0086,590.7132,1184.6047,879.285
412,642,353.8568,595.79333,470.47092,689.092
1286,452,1246.8892,422.9213,1326.8593,482.94055
663,379,636.30316,357.13123,691.2264,401.1715
1856,709,1792.6749,636.19104,1921.15,782.3839
965,347,945.548,331.79343,984.49976,363.7877
731,317,711.33185,302.16824,750.91644,331.87744
1422,883,1318.7687,804.6117,1526.2948,963.11035
1895,522,1871.2399,488.67935,1919.9,557.1395
1182,395,1152.392,372.05612,1211.6481,419.61453
1366,343,1342.5765,326.4197,1391.1517,360.77463
1256,381,1231.3064,359.33685,1281.2056,404.61832
1474,375,1444.6807,354.61823,1504.5087,397.1233
1119,352,1099.7644,335.13535,1140.1036,370.5702
1167,285,1154.155,275.76965,1180.2317,296.14096
906,318,889.2171,303.6988,923.6112,333.839
800,293,783.69946,282.10202,818.20526,304.03937
1104,290,1089.5863,276.55148,1119.641,303.70724
1474,376,1444.8834,354.4323,1504.6447,398.0407
1549,583,1531.2649,549.7967,1567.595,617.232
1675,594,1655.0502,570.1937,1695.7657,619.6696
1672,582,1648.5453,547.5668,1695.5121,618.3463
1422,883,1319.1443,804.49536,1526.6171,963.4634
975,276,959.20123,266.54666,992.6188,285.55136
977,312,963.79865,297.1761,992.14935,328.07736
1366,343,1342.3846,326.5993,1391.4646,360.7922
1374,215,1358.4424,206.6054,1391.0737,224.0111
1856,709,1792.5405,636.72095,1920.5735,782.05994
984,312,966.76715,296.58157,1002.71515,329.005
731,317,711.33185,302.16824,750.91644,331.87744
1208,262,1196.5117,254.53683,1219.5109,269.8982
595,434,559.0224,406.39252,631.68945,462.91016
410,659,350.9385,607.6159,470.02347,711.10095
215,1018,117.003624,973.1575,313.69543,1063.0343
1674,308,1644.1919,288.37445,1704.7637,327.88937
196,1039,106.83268,1000.5572,285.42197,1078.435
907,311,889.3083,294.92032,925.5889,327.63144
875,272,858.6395,259.41272,892.76685,285.2273
1342,334,1324.7959,320.99796,1360.8611,348.94006
642,389,612.5393,362.35333,671.62665,416.2373
941,286,925.4025,275.35165,958.5805,297.78836
1004,263,988.13367,249.87485,1020.4798,276.75732
901,411,873.0273,380.8743,930.425,442.0929
946,260,930.44507,250.43452,961.76355,269.5978
642,389,612.6857,362.34348,671.87177,416.31384
901,409,872.6956,377.68887,931.0731,442.0822
1072,261,1059.6517,250.02469,1086.154,273.0163
941,279,925.61505,268.7019,958.24945,289.83887
875,272,858.6395,259.41272,892.76685,285.2273
1004,263,988.13367,249.87485,1020.4798,276.75732
1566,406,1529.0938,382.79794,1603.2413,430.55637
1136,904,1030.8015,784.3773,1241.3953,1024.402
723,320,704.59015,302.5458,742.8372,338.15735
841,278,824.35583,267.20105,858.25305,290.14304
782,288,760.8587,272.83743,803.58923,303.9912
1890,530,1861.841,499.8913,1919.315,561.54065
1864,697,1809.2444,598.40985,1920.4146,796.2588
1415,227,1397.1866,215.60902,1434.2733,238.4351
1154,292,1138.3298,281.3283,1169.9022,303.5863
1207,262,1196.8057,254.30771,1217.8137,271.4909
912,269,897.1372,260.5786,927.1595,278.33936
1004,280,990.006,269.27707,1019.5672,292.59448
1392,460,1375.4186,433.19373,1410.2865,488.66302
782,288,760.8587,272.83743,803.58923,303.9912
1393,461,1375.5348,433.7933,1410.7427,488.3355
1579,405,1546.9801,382.76477,1611.5302,428.5431
965,333,948.1571,318.74683,982.87506,347.5434
1093,541,1050.1221,503.30963,1136.2234,578.7396
887,352,866.78986,331.8751,907.5437,372.7179
1108,316,1092.892,304.36932,1124.8502,329.2425
1685,318,1651.5259,296.3067,1719.2267,340.48364
1384,350,1360.0325,334.61832,1408.1619,367.1244
940,285,925.5339,272.33237,955.13873,298.65805
1305,314,1289.81,301.80597,1321.6759,327.527
911,311,895.5127,290.7002,927.78827,333.07788
1062,260,1048.937,250.29066,1076.5781,270.1358
1003,281,991.50854,271.81973,1014.85657,290.98795
940,285,925.5339,272.33237,955.13873,298.65805
910,312,894.84247,291.26663,926.24994,334.37643
1022,282,1009.80707,272.1882,1034.7314,291.82004
987,271,973.9601,259.3421,1001.7225,283.56262
1151,294,1137.1494,281.84903,1165.4873,307.21182
1384,350,1360.0325,334.61832,1408.1619,367.1244
985,274,971.501,261.88303,998.7731,286.36172
1278,302,1265.3124,291.36273,1292.1744,313.9244
1269,289,1255.2759,273.2829,1284.0571,306.566
876,170,860.30707,162.73244,892.1272,178.84361
1057,531,1042.9501,504.6675,1072.127,557.7315
1305,314,1289.81,301.80597,1321.6759,327.527
1405,881,1301.598,802.17535,1508.9501,960.677
963,584,914.82324,538.92957,1013.1273,629.38367
660,373,635.76874,354.02307,685.29333,392.08765
891,373,868.2282,350.06403,915.49677,396.51486
978,362,958.9232,345.2535,998.0394,380.09747
1809,368,1770.0818,342.12756,1849.1157,395.59912
921,304,904.593,291.30252,937.85175,317.89395
1478,239,1453.0353,223.27711,1503.75,254.75232
1097,308,1082.22,294.95053,1113.4154,321.61838
1373,349,1352.0167,333.08636,1394.5823,365.78485
893,333,874.4829,319.04764,912.48816,348.30908
973,317,957.36017,302.28204,990.4364,331.76215
1013,267,1000.44934,258.07867,1026.5267,277.3085
958,279,941.8301,268.431,974.2256,290.8101
1373,349,1352.0167,333.08636,1394.5823,365.78485
960,272,944.9222,259.13608,975.4181,285.7583
958,279,941.8301,268.431,974.2256,290.8101
1478,239,1453.0353,223.27711,1503.75,254.75232
973,317,957.36017,302.28204,990.4364,331.76215
964,584,914.92426,538.88684,1013.0832,629.3824
881,177,865.1936,166.74681,896.99164,187.41391
1009,268,991.51874,258.39554,1027.5483,277.91495
1427,449,1362.2661,386.07513,1492.908,513.2264
1306,475,1265.9293,442.4102,1346.9725,508.42923
1009,406,978.2414,379.8797,1039.9442,433.08826
621,403,589.87616,377.7551,654.0172,428.65604
1694,583,1602.9738,514.0308,1785.6976,653.6301
1324,421,1289.0145,396.47876,1359.7714,446.28217
1778,347,1740.8883,324.57516,1815.5927,369.54617
1127,839,1044.3717,767.3101,1210.9623,912.1227
970,352,951.1985,335.58313,988.80817,369.2135
895,335,877.5,316.48837,914.39526,354.06387
1354,336,1337.9786,322.3384,1371.1082,350.275
1290,307,1275.2402,294.8502,1304.8395,321.04788
1105,337,1086.1473,321.27197,1124.1897,353.5663
1485,380,1450.3599,355.37616,1520.6863,404.7216
1558,620,1532.015,579.3618,1585.9209,661.1587
421,270,393.37607,252.33325,450.44543,289.6494
1205,324,1180.3016,289.69818,1230.6034,359.28738
914,303,898.2621,289.89178,930.01685,317.33282
1274,263,1246.8633,239.86388,1301.7506,287.59195
1485,379,1450.4274,355.07492,1520.5482,404.6393
1127,839,1044.3945,767.25165,1210.6637,911.9645
1386,221,1368.9385,210.24617,1404.7081,231.98901
1204,343,1182.924,326.29083,1226.3169,361.45932
989,295,973.836,282.3291,1004.75055,307.90076
1204,343,1182.4465,326.38092,1226.6704,361.38922
1074,263,1057.3601,251.62639,1092.315,274.91443
1153,298,1133.0575,279.3371,1173.686,317.94116
914,303,898.2621,289.89178,930.01685,317.33282
1339,211,1324.8447,202.06944,1353.4695,221.49207
948,278,931.8507,265.74872,964.55255,290.31003
948,278,931.8507,265.74872,964.55255,290.31003
1101,306,1082.9482,291.76953,1120.5348,321.7774
1106,293,1091.1353,279.4487,1121.9454,306.82907
1290,307,1275.2402,294.8502,1304.8395,321.04788
904,490,869.44934,463.91833,939.6713,517.12866
1789,502,1730.7845,468.30087,1849.117,536.19354
1018,433,989.14154,408.3043,1048.8542,458.56528
1036,786,959.0409,720.6682,1113.73,852.9067
1300,773,1218.9846,707.0287,1381.5714,840.79047
1745,626,1671.0496,574.5586,1820.4487,679.4153
886,394,861.61957,374.7053,911.7089,413.3741
968,341,948.9883,326.453,988.04987,356.26678
1550,601,1474.613,536.5713,1626.2894,667.105
1349,337,1329.9508,321.8401,1369.2167,352.8198
1424,362,1397.0581,341.84595,1452.282,383.94485
1280,314,1264.4861,302.59415,1296.9854,325.53214
854,267,833.027,249.12395,876.7792,286.5709
895,338,878.6061,323.33673,913.0891,353.76254
1160,315,1143.5834,300.76245,1177.3861,329.25833
935,295,918.53064,283.00223,951.4993,308.87082
754,288,730.3646,260.65594,778.8057,315.80438
972,311,957.3661,300.12296,987.48157,322.6072
1122,284,1111.1592,272.5791,1133.4807,295.88495
991,272,979.6717,263.291,1003.77155,281.0317
754,288,730.3646,260.65594,778.8057,315.80438
1550,601,1474.1265,536.32886,1626.0317,667.25616
1215,263,1203.8375,254.84352,1226.3615,271.49792
1260,289,1245.302,276.07993,1275.188,302.07156
854,267,833.027,249.12395,876.7792,286.5709
969,330,949.92444,308.41428,989.6558,353.20544
1066,263,1051.7872,252.88275,1081.1697,274.16275
1167,280,1153.8257,271.1575,1181.9053,290.6928
1424,363,1396.6324,341.85617,1452.5021,384.39508
1137,283,1115.6632,271.65634,1158.3369,294.88977
1745,626,1669.9172,574.08594,1820.2122,679.5038
1344,820,1253.6925,752.22217,1434.7952,887.9264
552,498,512.87604,466.71027,592.9334,531.0238
1020,429,988.61523,404.54553,1053.1725,454.46576
1258,441,1219.6981,414.26758,1296.4302,468.38684
628,395,598.8144,371.7286,658.367,418.7444
1061,786,986.7021,720.6028,1136.6852,852.0149
947,524,901.47345,472.7001,992.5942,576.62085
1684,460,1640.916,433.20084,1728.4735,487.85266
901,421,871.47546,398.59274,930.5906,445.0413
1154,370,1130.2699,351.03543,1178.8508,389.5684
404,676,339.5811,621.2272,469.23508,732.1705
967,361,947.06866,343.7601,988.4827,378.9058
697,328,674.2975,309.66943,720.2467,346.9147
373,290,339.67834,269.02142,408.30545,312.92624
892,329,860.5051,286.2359,924.24915,372.39404
1287,307,1267.3065,291.73944,1307.3322,324.25827
152,1043,57.9985,1007.00903,246.1719,1079.7589
975,303,958.69885,289.96545,992.998,317.9001
1154,304,1139.4073,292.32892,1168.8286,316.54883
799,286,782.1195,271.79648,816.68726,301.74896
1401,354,1377.7411,336.11823,1425.3209,373.1039
892,329,860.67285,286.228,923.8346,372.67404
947,284,931.3203,271.47504,962.7862,296.5445
1073,262,1059.7085,251.22858,1087.8345,273.47174
1262,284,1246.9996,271.70764,1278.0936,297.91928
1012,280,995.68427,269.10715,1029.9211,292.8453
799,286,782.1195,271.79648,816.68726,301.74896
1190,278,1179.553,269.086,1201.7054,287.96368
1287,307,1267.3065,291.73944,1307.3322,324.25827
1278,275,1250.3435,253.92523,1306.8568,296.12738
404,676,339.9623,621.5663,469.76074,732.3435
927,265,913.8207,255.4073,940.39136,276.38004
1286,304,1262.3113,287.89703,1311.4281,320.8118
1061,786,985.75214,720.1174,1136.4646,852.44904
452,634,394.12653,586.1263,510.18994,682.1097
207,1020,105.761856,962.3929,309.9865,1078.8613
1529,1001,1409.4467,925.2482,1650.1945,1077.4435
1141,569,1084.9995,525.85065,1197.4656,612.2674
545,516,501.32294,483.13644,590.11566,548.92255
1642,593,1574.0143,548.94,1711.1046,637.2175
1741,737,1649.0159,669.1755,1834.8302,806.152
1346,439,1306.3083,411.58102,1386.7714,467.59058
1011,440,978.65985,414.94177,1043.3524,465.61578
639,397,610.60675,376.03738,668.3218,418.79874
958,509,914.92834,469.1141,1002.2392,550.23486
899,317,879.83563,302.63895,918.472,333.04855
1830,521,1773.5822,486.4595,1886.9675,556.99756
1422,358,1395.8395,341.35397,1450.1095,376.62662
1627,429,1588.7716,404.63187,1666.6259,453.97516
1140,357,1115.4445,337.26718,1165.8818,377.33444
1529,383,1491.3405,354.67673,1567.4794,411.82562
966,264,941.34186,241.21858,992.4661,288.22653
978,326,956.7784,310.9095,1000.09894,342.54495
1343,335,1325.775,321.4547,1361.749,349.0171
779,294,761.7685,282.21997,796.32935,305.83804
1818,377,1778.2382,352.38034,1858.0139,402.19644
876,271,861.15466,260.37137,891.4231,282.97577
930,296,914.9475,281.71533,946.6024,311.112
1554,266,1525.6248,247.23117,1584.2063,286.3584
1157,292,1142.8401,277.59384,1172.0076,306.8959
1093,309,1076.3612,295.6552,1110.0461,323.22943
1282,316,1265.4731,305.37003,1299.4309,328.50537
930,296,914.9475,281.71533,946.6024,311.112
966,264,941.34186,241.21858,992.4661,288.22653
1544,533,1486.6034,483.36234,1601.524,583.6133
536,515,492.4923,480.72174,580.69714,551.1966
1420,363,1393.4678,344.90475,1447.172,382.2193
1576,405,1544.1367,380.91486,1608.5016,429.31024
673,360,649.30035,341.4484,696.8986,380.19144
892,343,874.21185,327.9087,911.73883,358.463
1381,529,1329.2855,484.66632,1434.5612,574.07166
740,314,720.15955,298.94305,761.5443,329.10065
1243,372,1216.237,347.4309,1271.517,397.67108
1370,343,1347.6404,326.65018,1392.8583,360.51657
945,286,929.8013,276.29803,962.0575,295.74942
800,293,781.8108,280.75214,818.42883,305.81662
1103,330,1087.0884,316.70618,1119.382,343.62546
1287,304,1270.2642,291.77008,1303.8577,317.9068
1003,669,938.4414,606.36096,1067.9218,732.9016
1003,669,938.96735,606.38654,1068.5057,732.7269
1858,790,1820.9935,748.4908,1895.4559,831.54767
160,1052,65.45784,1025.7882,255.71451,1079.4047
1164,286,1152.2682,279.66116,1177.4807,294.21677
871,276,854.0278,264.61768,888.05884,288.14706
1381,529,1329.2506,485.24194,1434.6254,574.4439
